user_id,order_id,reg_date,transaction_date,revenue
76226,148987,2013-02-08,2015-04-11,831
75569,80241,2014-12-19,2015-03-14,1221
70415,218656,2014-04-08,2015-05-07,784
56812,125860,2013-05-16,2015-05-03,1105
64485,146982,2015-03-23,2015-07-23,956
44682,160302,2015-01-10,2015-06-26,815
48734,129018,2014-07-01,2015-02-05,1264
77341,19955,2015-10-28,2015-11-12,645
32000,65966,2015-07-29,2015-08-17,1395
44458,68415,2014-10-17,2015-07-21,1712
37405,151462,2013-03-18,2015-04-20,953
76063,169147,2013-06-21,2015-02-06,557
53007,73048,2014-09-09,2015-08-21,634
55852,162099,2015-10-23,2015-11-02,1003
68836,159117,2015-03-06,2015-05-10,1033
31578,68998,2014-09-09,2015-06-18,1021
47199,108604,2014-08-14,2015-01-23,883
17520,40878,2014-01-09,2015-03-12,1118
62003,213552,2014-07-04,2015-01-06,925
31929,50654,2014-11-21,2015-10-08,1197
46133,119017,2014-03-23,2015-05-08,1179
38559,61334,2015-03-25,2015-08-21,1116
15041,31185,2013-10-13,2015-04-17,1099
39349,109166,2015-06-26,2015-06-27,1161
37154,161084,2014-10-14,2015-03-26,966
67794,42305,2012-10-07,2015-05-03,991
58508,153162,2015-11-03,2015-11-12,1161
34139,56784,2015-01-03,2015-05-06,732
35328,167487,2015-07-31,2015-08-15,852
66260,142126,2013-12-23,2015-05-07,1329
70859,106420,2014-04-21,2015-04-22,1210
43566,91695,2015-04-01,2015-05-29,1025
37044,880,2015-04-20,2015-06-08,766
69959,94860,2013-07-08,2015-11-03,1274
67676,124508,2014-06-06,2015-01-08,1051
37123,84693,2015-01-29,2015-05-03,1174
88032,75398,2014-10-15,2015-08-02,1116
71637,144617,2015-07-18,2015-08-21,781
20793,18341,2015-09-21,2015-10-18,1127
83342,142803,2015-05-09,2015-10-03,367
47585,51447,2013-08-31,2015-04-16,927
55695,122189,2015-02-05,2015-08-29,881
60983,125489,2015-06-30,2015-10-24,1177
30041,109892,2014-11-01,2015-05-30,1132
47010,146458,2014-12-19,2015-08-07,1090
57717,51822,2012-07-25,2015-03-22,1273
74830,151272,2014-08-26,2015-11-02,677
56458,127285,2013-03-04,2015-08-15,1435
23861,38367,2015-05-15,2015-10-24,970
68911,-11415,2015-10-29,2015-11-13,1224
57699,181959,2013-08-25,2015-08-10,983
49211,64905,2015-02-18,2015-02-25,967
48291,69258,2015-03-23,2015-06-05,1359
57333,205392,2015-01-24,2015-01-31,866
77726,4997,2014-03-22,2015-02-22,1282
55722,132703,2013-08-22,2015-07-04,853
11125,174735,2014-03-06,2015-09-30,522
61927,146457,2014-04-27,2015-08-02,1114
15909,88402,2014-03-21,2015-07-18,1138
29571,181648,2014-07-28,2015-01-04,1029
18332,147907,2014-03-16,2015-02-07,661
69135,176067,2015-03-12,2015-05-04,1169
56833,97840,2014-05-09,2015-05-08,531
61273,-31988,2014-11-06,2015-02-02,870
83955,131230,2013-03-07,2015-07-12,1499
65594,83174,2014-12-02,2015-07-12,995
44429,96063,2015-01-09,2015-11-07,1146
44373,43409,2015-10-14,2015-11-15,658
28985,135550,2015-02-15,2015-03-14,1087
26282,94009,2014-12-08,2015-01-13,779
22359,-56236,2014-04-24,2015-05-16,1091
53126,105033,2014-07-12,2015-05-02,937
39811,127988,2013-08-29,2015-09-24,959
66133,116007,2014-02-10,2015-03-09,889
44172,66768,2014-07-26,2015-04-29,807
95675,112973,2015-08-07,2015-08-30,867
34159,78260,2015-01-30,2015-04-17,1019
48128,8978,2015-04-14,2015-11-08,677
80210,-10454,2015-02-03,2015-10-26,937
42663,139456,2014-07-03,2015-07-27,885
22539,33899,2013-01-04,2015-04-27,738
88362,99276,2015-04-03,2015-11-15,464
73667,69249,2015-11-18,2015-11-18,495
50717,86956,2015-06-28,2015-07-06,1063
93079,50527,2015-07-12,2015-07-15,1244
48750,167410,2014-12-26,2015-09-16,1213
33946,26037,2015-04-29,2015-07-20,665
71431,15806,2014-11-17,2015-07-12,1029
77604,97422,2014-10-17,2015-07-27,988
42767,159839,2013-05-01,2015-02-13,1401
43703,164620,2012-07-20,2015-07-07,908
55538,87240,2015-03-14,2015-05-21,803
26804,176105,2014-06-27,2015-11-20,1020
88437,-17755,2015-07-03,2015-11-06,837
70462,75035,2015-07-30,2015-09-28,1048
40668,87834,2013-11-02,2015-01-11,980
11067,100777,2013-11-01,2015-01-18,841
51049,52751,2014-10-17,2015-09-18,934
53014,154599,2015-01-12,2015-04-06,1034
34335,124026,2014-05-03,2015-04-12,1177
29816,127376,2013-10-10,2015-02-19,1052
68523,80074,2014-08-01,2015-06-24,1232
67443,48985,2014-04-10,2015-08-09,843
62472,125181,2015-02-06,2015-05-28,1245
41020,143902,2015-04-03,2015-07-26,835
63046,101957,2014-08-16,2015-05-13,1052
53256,118557,2014-03-18,2015-09-26,1025
37103,133019,2015-04-11,2015-10-30,997
51926,114421,2015-10-03,2015-10-03,1437
96334,101875,2013-03-26,2015-03-06,919
66718,62335,2014-11-30,2015-09-18,1160
85503,206091,2015-07-25,2015-09-12,900
57779,101011,2015-08-04,2015-08-13,518
55713,159832,2014-12-09,2015-01-23,557
17828,227290,2012-12-12,2015-10-23,1396
44818,80981,2014-07-03,2015-05-04,1397
26455,64763,2015-09-12,2015-09-12,433
59806,98397,2014-11-15,2015-04-29,561
64303,136141,2015-05-10,2015-06-10,1223
32092,139878,2013-02-25,2015-04-10,1055
61878,35690,2015-10-20,2015-10-20,747
63225,79602,2014-12-26,2015-04-21,1259
56487,145295,2014-12-14,2015-02-17,884
67781,102376,2015-07-04,2015-07-14,1790
59364,85120,2014-11-06,2015-02-28,1290
13222,167466,2014-11-03,2015-11-12,903
66685,191121,2014-08-04,2015-02-23,480
55317,72109,2015-02-27,2015-06-01,1601
52196,83350,2013-08-16,2015-02-21,1107
89230,102385,2014-12-19,2015-04-28,1201
19824,92142,2015-06-15,2015-08-01,1022
34625,131298,2015-10-21,2015-10-21,863
93781,142485,2015-07-13,2015-08-14,962
19481,56838,2014-12-24,2015-05-27,787
48847,95631,2014-12-12,2015-03-06,1334
90944,60054,2015-10-01,2015-10-30,1138
55115,23233,2015-04-16,2015-08-17,902
109647,161326,2014-12-03,2015-05-05,772
38845,75564,2015-06-05,2015-10-28,900
19463,123764,2015-06-16,2015-10-13,1028
76682,87724,2015-08-20,2015-10-01,1094
64536,128035,2014-02-22,2015-06-18,746
62578,152141,2015-09-01,2015-09-16,879
50753,134158,2015-01-09,2015-04-12,712
53708,132898,2015-11-18,2015-11-20,968
49990,134562,2015-09-27,2015-10-29,815
41873,154958,2015-03-06,2015-11-05,855
41992,141180,2015-10-28,2015-11-06,974
79685,54213,2015-02-08,2015-03-01,1090
60974,8658,2015-01-07,2015-05-03,1066
41733,80531,2014-09-30,2015-10-06,902
38740,118756,2014-07-22,2015-07-04,575
66463,45000,2015-05-05,2015-09-18,800
49485,116660,2014-10-31,2015-08-30,1289
22711,-8889,2015-09-15,2015-10-17,848
36739,80962,2014-06-25,2015-06-20,778
36988,70770,2014-05-25,2015-01-01,479
52133,67074,2015-05-30,2015-09-27,1205
54364,156499,2015-02-25,2015-07-08,962
54512,201765,2015-04-04,2015-04-25,1487
38739,154469,2014-11-04,2015-03-02,803
52054,102445,2014-10-07,2015-06-22,1122
28107,76092,2015-07-03,2015-08-21,1040
26732,40462,2015-06-29,2015-07-10,678
44883,149340,2014-09-27,2015-11-12,1155
36851,-7238,2013-02-23,2015-08-06,1328
14513,131939,2012-06-10,2015-04-23,847
41783,48613,2015-08-22,2015-08-22,1028
61295,58956,2014-01-13,2015-04-21,997
58157,128272,2013-08-22,2015-01-22,866
83433,80755,2013-08-20,2015-09-26,881
48611,131594,2012-07-27,2015-11-10,1094
25819,94444,2014-02-07,2015-11-06,1168
15803,158699,2015-07-30,2015-07-30,852
53386,43795,2015-06-29,2015-08-11,554
77017,99898,2014-08-22,2015-03-24,896
48110,96594,2015-07-19,2015-11-20,1186
27873,176058,2013-12-07,2015-02-19,675
21065,42215,2014-10-12,2015-05-20,526
61325,204740,2013-08-22,2015-06-09,693
14700,87038,2014-05-10,2015-06-16,1284
59949,80777,2014-11-12,2015-11-18,789
38809,76443,2014-12-06,2015-09-11,976
79298,88871,2015-07-18,2015-08-14,904
51264,51371,2014-08-16,2015-10-22,694
68954,92002,2014-12-12,2015-02-04,1064
32995,-18803,2012-08-26,2015-11-17,700
9286,1830,2015-03-25,2015-07-04,1039
52370,70866,2014-06-22,2015-08-12,850
95629,103166,2014-03-17,2015-01-07,929
41764,113459,2014-05-18,2015-09-18,946
52990,134097,2013-07-06,2015-05-29,969
74346,104581,2015-02-26,2015-03-23,1160
56977,128626,2015-01-14,2015-02-07,792
36844,132052,2015-02-07,2015-09-04,715
58368,133601,2014-11-19,2015-02-19,770
49265,49756,2014-06-11,2015-03-17,1232
41546,135343,2013-09-22,2015-06-16,1407
63237,158843,2014-05-04,2015-01-29,1226
75184,67769,2015-02-24,2015-02-24,732
50604,36303,2014-11-04,2015-09-02,843
31035,92296,2014-11-01,2015-07-29,1142
58717,63135,2014-06-14,2015-08-02,576
13571,88582,2015-02-15,2015-08-27,533
29796,45831,2015-06-21,2015-07-26,1240
49347,64449,2015-08-26,2015-08-29,652
40642,53299,2014-12-30,2015-03-07,831
62467,117761,2015-03-30,2015-11-13,931
39862,185060,2015-01-19,2015-11-11,945
76521,68830,2015-01-31,2015-02-03,1285
55718,161155,2015-04-28,2015-06-07,851
37686,51262,2012-12-04,2015-10-30,753
15496,130773,2013-04-27,2015-09-30,1162
80304,84980,2014-10-25,2015-06-04,1610
15889,150950,2014-10-24,2015-10-15,628
61743,77969,2014-07-03,2015-01-29,1048
52092,71967,2014-08-13,2015-03-07,1354
38364,101609,2013-05-03,2015-04-07,850
62987,160880,2014-11-10,2015-11-12,1111
32712,188936,2013-12-01,2015-06-07,637
42396,136393,2015-04-05,2015-10-11,874
47403,152560,2015-07-26,2015-11-03,1224
43680,77823,2015-07-08,2015-08-04,777
23435,100375,2015-07-20,2015-10-07,933
11509,159105,2015-06-18,2015-06-23,1078
25350,112001,2014-08-08,2015-11-15,1196
47083,190960,2013-04-23,2015-01-04,1163
54435,79607,2014-09-13,2015-10-24,716
66109,60447,2015-08-17,2015-08-17,736
59452,95302,2014-09-01,2015-05-15,1015
59632,112451,2015-04-14,2015-06-16,897
94566,110043,2014-10-21,2015-04-17,940
54186,155025,2014-12-30,2015-07-18,1251
54214,26263,2014-01-17,2015-09-03,925
35474,181075,2014-07-17,2015-01-07,1200
60275,141544,2014-12-13,2015-05-10,740
49498,125859,2015-06-28,2015-09-10,590
32437,161469,2014-09-12,2015-01-24,694
36079,140885,2014-10-16,2015-09-06,1034
32618,72565,2014-09-28,2015-02-24,1325
22235,142982,2015-01-14,2015-01-15,1773
29950,110727,2012-04-15,2015-06-12,976
-23778,244,2014-12-23,2015-11-12,504
37360,81265,2015-06-17,2015-07-06,956
36080,72689,2015-03-23,2015-05-02,940
28569,174804,2013-01-25,2015-09-24,1328
11457,111176,2014-08-24,2015-03-14,926
41736,122367,2013-08-20,2015-10-03,1195
41779,159326,2015-06-06,2015-10-14,1096
44629,77906,2014-08-04,2015-05-11,508
29544,75713,2015-09-15,2015-09-21,861
25693,163162,2015-01-24,2015-07-13,1132
16445,94467,2015-04-27,2015-06-26,1000
67290,147744,2015-02-25,2015-04-12,1244
37156,156942,2014-06-28,2015-08-16,1073
36994,109747,2013-06-09,2015-05-17,1002
43143,66012,2015-03-15,2015-06-28,595
72008,173942,2015-01-01,2015-10-09,1222
88796,84932,2014-10-25,2015-09-29,1206
57175,150058,2015-04-17,2015-09-17,1082
41622,72508,2015-09-01,2015-10-29,1354
77980,77990,2013-06-14,2015-06-04,1022
55689,70022,2014-07-21,2015-04-17,747
76646,137694,2015-09-30,2015-10-26,834
76716,220644,2013-11-26,2015-03-31,1061
57994,123106,2014-04-13,2015-08-17,698
46239,92834,2013-08-08,2015-06-19,527
41513,44637,2014-04-14,2015-06-28,1103
52482,143995,2015-03-31,2015-08-01,710
59130,87734,2013-11-16,2015-01-17,1631
52008,43998,2014-02-20,2015-11-02,940
39648,74437,2015-06-14,2015-08-23,1003
52091,-23374,2014-06-10,2015-08-30,536
26815,42299,2014-11-14,2015-06-08,1006
46157,40708,2014-08-24,2015-09-27,1023
43639,159335,2015-08-11,2015-08-12,1056
34337,94264,2014-12-11,2015-06-16,962
56472,72941,2015-04-24,2015-10-29,973
33234,81969,2015-01-04,2015-08-05,938
69464,143161,2014-12-12,2015-06-25,1633
47885,114161,2014-11-22,2015-02-22,631
68157,109093,2013-03-19,2015-10-01,1203
43175,-33683,2015-01-26,2015-06-15,842
50063,113983,2015-06-06,2015-10-31,1214
60660,65687,2015-01-10,2015-02-20,993
15290,74519,2015-08-05,2015-08-21,1075
65348,38331,2015-05-07,2015-05-11,1154
78577,21365,2013-01-02,2015-06-07,964
57606,184903,2013-09-18,2015-08-05,755
54209,133776,2015-07-11,2015-10-22,891
48035,175029,2014-04-27,2015-06-13,1131
23056,31320,2015-01-23,2015-03-22,1003
22176,122939,2013-09-15,2015-04-19,1031
28405,125235,2014-02-10,2015-08-20,1216
46993,147621,2014-10-09,2015-11-17,1130
50782,134921,2012-12-30,2015-09-30,966
22725,190245,2015-07-22,2015-11-06,746
22029,146361,2012-09-09,2015-04-19,667
94730,104219,2015-07-31,2015-09-22,769
33939,96196,2015-02-20,2015-08-07,887
50039,95063,2015-03-13,2015-07-19,951
82354,131191,2013-10-29,2015-01-06,605
79341,136714,2015-01-22,2015-02-22,1249
44812,57557,2014-10-25,2015-03-04,1331
39018,46721,2015-06-27,2015-07-07,935
29625,113306,2015-08-22,2015-09-12,1209
37647,172906,2015-03-10,2015-03-14,994
53289,155307,2015-07-22,2015-09-23,910
66749,144217,2014-03-20,2015-09-20,981
36573,98791,2013-05-19,2015-03-20,774
85421,77534,2015-01-30,2015-07-28,1460
44375,104915,2015-07-08,2015-10-07,1469
78115,110652,2014-02-25,2015-06-03,906
40428,210299,2014-11-22,2015-09-23,1025
34167,107681,2015-01-04,2015-01-04,1173
27581,91335,2014-02-20,2015-10-09,658
42145,77562,2013-01-08,2015-05-21,410
19804,157931,2013-11-13,2015-08-02,838
77082,73805,2014-12-23,2015-11-20,544
-2205,37442,2013-12-05,2015-11-09,453
46906,200786,2014-09-03,2015-05-22,832
52845,55751,2015-02-01,2015-08-16,981
60098,178060,2015-01-20,2015-02-06,1107
77752,151926,2014-06-21,2015-05-26,997
101146,102476,2015-07-27,2015-07-29,946
-12106,156482,2014-10-21,2015-10-07,1348
27933,102622,2015-03-13,2015-03-20,617
64172,133001,2015-04-23,2015-11-12,857
53416,69497,2015-10-28,2015-11-17,1137
63847,5533,2014-11-24,2015-05-22,1100
35035,27586,2014-12-26,2015-06-03,1278
25069,140961,2013-02-17,2015-03-20,1254
60246,97473,2015-08-27,2015-09-18,459
72060,67635,2014-07-05,2015-11-12,939
96042,102764,2015-02-25,2015-07-14,761
24733,111529,2015-04-09,2015-10-03,776
37386,217419,2013-07-05,2015-07-18,946
59204,138926,2014-12-22,2015-08-27,1277
45316,186140,2015-06-10,2015-06-21,988
17713,53602,2015-10-22,2015-11-13,928
56292,126003,2013-10-28,2015-06-25,1214
31524,189867,2015-08-04,2015-08-09,1045
58677,50685,2013-09-10,2015-04-28,1234
81565,111067,2014-10-04,2015-07-15,783
50967,131465,2013-07-06,2015-02-17,905
55690,174535,2015-08-02,2015-11-12,1253
64180,7141,2015-04-11,2015-10-30,1234
61361,102756,2015-04-27,2015-11-10,1032
34585,211071,2015-06-16,2015-06-16,1104
64741,41047,2014-12-08,2015-09-22,416
47235,97689,2015-08-13,2015-09-18,1037
35244,109398,2015-04-03,2015-11-16,1096
64231,76208,2015-08-24,2015-08-24,1339
46089,53417,2014-06-26,2015-03-12,705
17977,201616,2014-12-21,2015-04-21,1208
10942,82007,2015-10-18,2015-10-24,1197
46470,44913,2015-05-22,2015-11-17,614
8379,159652,2013-07-26,2015-05-12,1241
42314,173172,2015-01-10,2015-03-22,936
76328,87360,2015-01-04,2015-07-09,738
32977,146303,2015-07-09,2015-11-19,995
72345,126206,2015-11-03,2015-11-16,1316
61981,61999,2015-08-09,2015-10-03,1045
88982,103833,2014-10-22,2015-07-14,795
93216,77586,2014-11-09,2015-09-16,668
33392,98952,2015-01-04,2015-03-01,928
62403,103446,2013-10-04,2015-10-29,1000
84614,132122,2015-07-05,2015-07-05,915
53093,157304,2014-10-25,2015-10-28,849
73451,67274,2014-06-15,2015-06-06,1013
47707,108715,2015-09-24,2015-10-12,874
43191,48570,2015-03-14,2015-09-05,1425
65608,48107,2014-12-08,2015-04-28,948
49219,30579,2015-04-27,2015-04-27,898
61785,64464,2015-07-13,2015-07-16,1045
51958,134726,2015-03-17,2015-08-09,1072
7490,204673,2014-06-29,2015-04-22,1128
42251,102777,2015-07-16,2015-10-22,697
50287,67864,2015-03-24,2015-04-18,1083
73214,109932,2014-10-13,2015-10-03,463
81809,100358,2014-11-22,2015-10-28,911
63635,135803,2015-05-26,2015-08-20,989
51591,92805,2014-11-05,2015-07-07,978
41342,83858,2015-08-05,2015-08-28,857
58273,55611,2012-09-24,2015-03-29,824
103403,31439,2014-05-11,2015-07-28,1057
48871,97088,2013-04-07,2015-07-31,978
45962,139060,2014-01-29,2015-09-24,1387
14621,183163,2015-08-12,2015-08-30,771
57049,182419,2015-07-11,2015-07-11,878
25410,41070,2014-11-29,2015-01-01,982
55502,121893,2015-10-04,2015-10-25,1018
49257,80310,2014-11-28,2015-07-31,794
44350,120873,2015-07-09,2015-11-07,1178
87652,21206,2013-11-09,2015-09-24,561
49922,136622,2013-05-20,2015-07-07,1313
66190,46207,2015-10-25,2015-11-12,1250
46103,192621,2015-07-27,2015-07-29,902
50244,30480,2014-03-21,2015-04-13,1412
19618,98058,2014-01-25,2015-04-25,985
49879,70103,2015-06-04,2015-11-02,591
36149,118927,2014-04-16,2015-11-12,1047
73702,29138,2015-05-01,2015-07-11,572
67125,132631,2014-08-07,2015-02-20,1055
58802,11184,2013-06-30,2015-05-22,1120
62066,71506,2015-08-13,2015-09-12,1036
60113,153896,2015-05-13,2015-05-16,659
53311,129922,2013-04-20,2015-03-13,1006
44267,165393,2013-09-28,2015-10-29,974
24293,62950,2014-12-30,2015-09-13,1087
29897,189935,2012-09-28,2015-01-04,751
45291,58511,2015-01-23,2015-02-19,1369
60775,63602,2013-07-25,2015-03-01,1330
70577,136734,2015-03-22,2015-10-04,1050
39921,61981,2015-10-06,2015-10-25,942
62002,150893,2015-10-07,2015-10-07,670
47453,168784,2015-03-27,2015-05-15,1337
63584,98876,2015-03-15,2015-05-22,983
61100,82346,2015-01-18,2015-07-09,1204
66350,51391,2013-07-17,2015-08-01,583
79865,78344,2015-10-16,2015-11-07,785
45815,116117,2015-07-23,2015-07-24,1095
62411,18445,2015-01-06,2015-07-23,1178
56881,62683,2015-11-10,2015-11-10,1164
41281,92467,2015-02-09,2015-02-13,551
60579,117335,2014-05-07,2015-11-13,867
49091,11359,2013-01-22,2015-10-30,837
66338,69342,2013-05-09,2015-02-17,1012
43311,53852,2015-11-07,2015-11-08,1258
33737,105221,2015-09-13,2015-09-13,1046
31916,107007,2015-05-05,2015-05-05,1181
57143,89843,2015-07-27,2015-08-01,921
65120,50574,2013-03-16,2015-10-03,693
28530,14566,2014-04-25,2015-04-03,1057
68377,145246,2015-08-01,2015-09-13,876
44633,122685,2015-06-19,2015-11-16,519
57558,143187,2014-06-14,2015-06-18,1167
30864,31144,2014-10-25,2015-03-23,946
12095,151138,2015-01-25,2015-05-08,1023
41742,182175,2014-11-27,2015-06-23,973
40584,-37414,2014-05-30,2015-03-05,796
65226,117137,2015-06-20,2015-10-10,1064
67678,114741,2014-06-17,2015-09-11,1050
50432,17592,2015-07-09,2015-09-07,924
31664,71246,2015-08-05,2015-08-05,964
44471,169562,2015-04-04,2015-04-17,1348
54415,38311,2015-01-04,2015-06-23,523
50974,175649,2014-09-14,2015-10-11,1190
45984,95080,2014-09-30,2015-01-29,840
64533,55187,2015-01-14,2015-08-25,1115
63898,64571,2014-01-15,2015-09-11,784
38927,154960,2015-04-19,2015-08-23,824
70572,68493,2012-06-21,2015-06-05,1016
71108,78375,2013-11-26,2015-07-08,813
64633,65151,2014-08-29,2015-03-06,968
46466,85316,2014-08-29,2015-09-21,1537
73811,77712,2015-05-12,2015-06-05,974
44982,70963,2014-06-18,2015-03-05,898
60254,65566,2012-05-13,2015-03-26,1378
41590,103777,2015-08-03,2015-09-06,1192
66114,114376,2015-02-06,2015-06-20,1052
67203,130021,2015-08-01,2015-09-02,1185
46629,115450,2014-06-22,2015-07-24,743
37241,82875,2014-05-25,2015-07-28,1042
41333,134742,2015-09-18,2015-09-18,651
35516,115625,2013-03-05,2015-01-12,976
34105,124345,2015-06-27,2015-08-06,1068
64580,77180,2013-01-26,2015-03-05,926
68352,85493,2014-07-25,2015-03-06,1386
11262,159680,2014-06-16,2015-04-30,760
56533,58816,2013-05-23,2015-04-09,787
68141,106574,2013-06-19,2015-02-25,869
21030,84397,2012-07-25,2015-03-22,1051
29859,56386,2015-06-27,2015-06-27,1448
80819,164544,2014-09-05,2015-03-21,1162
14282,4159,2014-10-30,2015-09-01,1196
65334,65281,2015-02-26,2015-09-26,741
45835,29827,2015-02-07,2015-05-18,916
50323,808,2015-11-07,2015-11-07,934
14714,44175,2014-02-08,2015-09-10,1071
31894,146339,2013-10-28,2015-11-13,1002
60356,136135,2015-04-29,2015-09-20,1235
41810,226176,2014-08-19,2015-02-22,1264
75322,174622,2015-10-31,2015-11-06,1226
33150,247553,2013-04-12,2015-04-29,1081
72134,210475,2015-07-07,2015-09-05,874
54796,30312,2014-12-10,2015-02-05,911
35928,87249,2015-03-01,2015-05-02,915
33973,84862,2012-03-15,2015-04-01,908
83170,163921,2014-05-24,2015-06-13,924
43345,19677,2014-11-04,2015-08-10,1117
63576,121848,2014-09-14,2015-01-16,1012
30019,181221,2014-06-18,2015-07-30,1173
63697,179282,2015-04-01,2015-10-03,729
58035,202241,2014-12-30,2015-08-15,444
61314,154098,2015-04-02,2015-10-11,816
73951,38786,2015-10-14,2015-11-20,980
15368,20536,2015-04-18,2015-08-09,997
50092,92498,2014-03-08,2015-01-30,968
90645,191491,2015-09-04,2015-09-12,939
54264,86865,2014-12-02,2015-06-05,1257
57552,125439,2014-04-28,2015-04-01,1023
16896,36121,2014-02-12,2015-07-02,838
44121,100451,2015-03-11,2015-07-22,734
30587,163461,2013-08-19,2015-11-08,984
44927,139118,2015-02-19,2015-02-28,954
53218,98407,2012-07-04,2015-09-01,278
46229,185304,2015-07-03,2015-08-14,1130
28051,141658,2015-06-27,2015-09-23,818
47334,155233,2014-06-21,2015-08-14,1075
36280,-20883,2014-05-23,2015-09-30,1196
53956,26183,2015-07-23,2015-09-08,678
42519,195907,2014-10-16,2015-04-29,828
46050,125267,2015-02-28,2015-08-10,1097
57195,145063,2014-11-27,2015-06-04,1136
47574,160393,2015-01-20,2015-01-20,860
41435,235373,2015-07-13,2015-10-07,684
35204,35193,2015-09-18,2015-11-20,1109
43709,80261,2014-11-22,2015-08-28,1007
89999,155387,2015-06-10,2015-08-30,873
71819,108647,2015-01-09,2015-06-14,575
74061,92614,2013-12-22,2015-04-03,1209
48769,193539,2013-02-16,2015-09-17,740
4422,90006,2015-02-23,2015-10-21,1063
36903,166402,2014-06-14,2015-10-14,779
67061,165207,2013-08-03,2015-06-27,454
27803,-3775,2015-01-19,2015-08-20,1224
32011,144387,2015-05-22,2015-09-12,1104
46072,117238,2013-08-03,2015-05-01,1225
63701,97976,2014-11-16,2015-05-17,1530
74824,46297,2015-08-22,2015-09-10,1376
90410,60187,2014-12-12,2015-08-27,1094
29926,134684,2014-06-22,2015-11-16,1225
62192,84018,2015-08-28,2015-09-19,1126
68063,30506,2015-09-03,2015-09-03,896
52629,98069,2015-01-20,2015-04-20,1195
48910,70725,2014-01-09,2015-07-06,883
54925,96208,2015-11-07,2015-11-10,1299
87142,88183,2015-07-02,2015-08-30,1265
37774,136909,2014-11-04,2015-03-16,835
48011,165981,2015-10-26,2015-10-28,1277
56315,93470,2013-03-26,2015-07-07,894
42440,152745,2014-01-31,2015-09-11,1692
65589,171716,2015-07-19,2015-11-18,1442
29079,9777,2015-06-19,2015-08-01,984
12723,1114,2014-08-18,2015-08-10,1371
43794,165631,2015-02-09,2015-11-11,864
75656,162466,2014-02-17,2015-02-21,1181
46905,23624,2015-06-22,2015-07-23,840
66687,92602,2014-01-15,2015-05-27,1054
53299,125075,2014-02-01,2015-01-04,703
92515,96383,2015-08-28,2015-09-01,1040
37740,27167,2015-02-21,2015-11-05,836
57995,166686,2015-01-18,2015-11-07,1073
51348,110540,2015-10-04,2015-10-06,917
23629,122288,2015-05-29,2015-11-03,1307
51493,45304,2012-06-09,2015-04-05,1293
43112,99374,2013-03-19,2015-01-17,795
80964,62193,2015-02-27,2015-07-15,874
93332,-68636,2014-06-29,2015-08-28,1587
85422,111564,2014-11-13,2015-03-22,867
62330,164328,2014-10-04,2015-08-14,1025
61748,-10270,2015-06-21,2015-07-13,930
28253,111732,2014-09-14,2015-07-12,1415
48608,36677,2015-11-04,2015-11-06,920
47322,211960,2015-07-04,2015-07-05,1030
39158,145631,2014-06-03,2015-09-14,1184
54883,59396,2015-04-15,2015-10-03,1219
59434,155202,2015-09-23,2015-09-26,1410
62707,97013,2013-12-13,2015-04-24,1004
70506,63067,2015-08-29,2015-10-01,960
46004,99288,2015-05-15,2015-10-14,1042
82898,96338,2015-01-26,2015-11-15,1007
57339,152317,2014-05-26,2015-02-07,894
31805,123387,2013-08-05,2015-08-10,1020
43250,15957,2015-06-06,2015-06-21,953
32384,27168,2015-10-17,2015-10-31,1105
46490,165987,2015-07-03,2015-07-20,925
86949,171413,2014-12-27,2015-08-27,1168
67492,236389,2013-01-22,2015-08-11,733
40487,121873,2013-12-21,2015-08-07,783
34749,137893,2015-04-16,2015-10-31,1057
68453,103588,2015-07-26,2015-09-29,1013
61651,211222,2014-09-25,2015-02-22,1058
18382,142687,2015-07-24,2015-09-06,1150
46908,81067,2014-12-10,2015-10-31,1295
70860,20767,2013-04-16,2015-01-07,918
53071,167759,2015-02-12,2015-03-08,597
90004,-1919,2015-03-08,2015-03-31,1231
62237,52021,2013-08-04,2015-06-07,778
42937,109052,2014-05-14,2015-05-06,1266
53369,63461,2014-03-16,2015-02-14,1016
27869,116867,2015-02-28,2015-04-12,1055
48609,77251,2014-10-30,2015-02-25,977
41887,144867,2015-06-09,2015-06-10,888
48590,32077,2014-12-20,2015-04-14,1416
4764,140555,2015-07-10,2015-10-22,1050
39693,99948,2014-08-25,2015-11-04,1003
88966,94940,2014-11-14,2015-09-10,1306
75187,26562,2015-02-07,2015-02-19,1130
93336,89983,2013-05-15,2015-05-27,828
69350,13998,2015-04-20,2015-04-20,1022
50007,92297,2014-11-21,2015-01-24,1148
52345,81806,2012-10-18,2015-06-08,1273
52315,132885,2015-10-15,2015-11-03,720
50644,105368,2013-02-19,2015-04-13,951
7222,100166,2015-06-08,2015-06-08,647
65313,120597,2015-06-09,2015-06-29,1060
49316,147535,2012-05-19,2015-08-25,1231
35368,160453,2014-09-07,2015-01-01,804
49453,48501,2015-02-27,2015-09-13,889
59559,114959,2014-12-19,2015-09-09,1030
66204,74844,2014-08-17,2015-05-04,1072
38382,96336,2015-06-17,2015-06-17,1428
56621,168010,2015-06-24,2015-10-14,1269
71033,114821,2015-10-31,2015-10-31,807
91813,23449,2014-11-16,2015-10-08,948
67908,242628,2012-11-10,2015-04-09,961
44884,172950,2015-05-31,2015-06-30,1059
55679,86479,2013-06-28,2015-08-09,1143
