order_id_new,order_try_id_new,calc_created,metered_price,upfront_price,distance,duration,gps_confidence,entered_by,b_state,dest_change_number,prediction_price_type,predicted_distance,predicted_duration,change_reason_pricing,ticket_id_new,device_token,rider_app_version,order_state,order_try_state,driver_app_version,driver_device_uid_new,device_name,eu_indicator,overpaid_ride_ticket,fraud_score
3682,3682,2020-03-09 11:56:53,4.48,4.8,4535,743,1,client,finished,1,upfront,4758,837,,774,,CI.4.20,finished,finished,DI.3.37,177,"iPhone8,1",1,0,-682
3738,3738,2020-03-09 21:07:08,13.62,13.2,17832,1375,1,client,finished,1,upfront,17474,1260,,775,,CA.5.46,finished,finished,DA.4.42,814,Xiaomi Redmi 8A,1,0,-362
3590,3591,2020-03-08 9:25:41,8562,,4,3852,0,client,finished,1,prediction,3187,613,,587,,CA.5.42,finished,finished,DA.4.42,1647,TECNO L8 Lite,0,0,
3977,3977,2020-03-12 10:17:50,10761.24,,7746,1247,0,client,finished,1,prediction,9324,1296,,1051,,CI.4.23,finished,finished,DA.4.42,1349,Sony G3311,0,0,
1027,1027,2020-02-12 2:53:54,9.28,9.3,12753,1289,1,client,finished,1,upfront,12769,1298,,2508,,CI.4.12,finished,finished,DA.4.39,1897,Samsung SM-G960F,1,0,-10
341,341,2020-02-05 12:01:28,3.45,3.3,2771,496,1,client,finished,1,upfront,2722,430,,1736,,CI.4.17,finished,finished,DA.4.37,1612,HUAWEI LYA-L29,1,0,
39,39,2020-02-02 8:21:21,3.05,3.4,3292,376,1,client,finished,1,upfront,3935,415,,1386,,CI.4.17,finished,finished,DA.4.30,1392,Samsung SM-A500FU,1,0,
561,561,2020-02-07 19:23:59,17340.72,13500,12066,2715,1,client,finished,1,upfront,9545,1764,,2213,,CI.4.17,finished,finished,DA.4.34,1245,Samsung SM-G9550,0,0,
811,811,2020-02-09 16:13:45,8628.13,11500,4065,749,1,client,finished,1,upfront,6027,895,,2246,,CI.4.17,finished,finished,DA.4.39,526,HMD Global Nokia 2.2,0,0,
932,932,2020-02-10 20:44:41,9252.96,12000,6849,866,1,client,finished,1,upfront,9341,1251,,2400,,CA.5.00,finished,finished,DA.4.39,1460,TECNO-J8,0,0,
1008,1008,2020-02-11 20:09:06,27380.74,12500,19032,3236,1,client,finished,1,upfront,9396,1506,,2489,,CA.5.42,finished,finished,DA.4.39,1621,INFINIX MOBILITY LIMITED Infinix X604,0,0,
844,844,2020-02-10 0:27:54,,,0,0,0,reseller,finished,1,,,,,2282,,,finished,finished,DA.4.39,912,Samsung SM-G935F,1,0,
1305,1305,2020-02-14 18:31:45,6.84,6.4,7571,928,1,client,finished,1,upfront,6903,876,,2810,,CA.5.44,finished,finished,DI.3.34,127,"iPhone12,5",1,0,-562
1438,1438,2020-02-15 11:03:54,2.81,2.8,1705,439,1,client,finished,1,upfront,1830,272,,3107,,CA.5.43,finished,finished,DA.4.39,684,Samsung SM-J710F,1,0,-10
1673,1673,2020-02-17 21:38:29,3.12,3.1,3370,387,1,client,finished,1,upfront,3465,380,,3279,,CA.5.44,finished,finished,DA.4.39,1410,Samsung SM-A105FN,1,0,
510,510,2020-02-07 10:31:11,16564.53,6000,13233,1308,0,client,finished,1,upfront,3240,759,,4227,,CA.5.40,finished,finished,DA.4.35,361,BLU Studio Mega,0,1,
2901,2901,2020-02-29 21:46:55,4.5,4.9,5160,646,1,client,finished,1,upfront,5698,703,,4763,,CI.4.17,finished,finished,DA.4.39,1393,HUAWEI ATU-L21,1,0,
3042,3042,2020-03-02 12:54:42,3.79,3.4,2114,523,1,client,finished,1,upfront,2113,395,,4885,,CI.4.04,finished,finished,DA.4.42,1493,HUAWEI STF-L09,1,0,-2612
2047,2047,2020-02-21 16:38:46,10.9,10.7,14266,1689,1,client,finished,1,upfront,13042,1794,,0,,CA.5.44,finished,finished,DA.4.14,2,HUAWEI PRA-LX1,1,0,-14
3209,3209,2020-03-04 19:45:17,3.4,3.9,3553,474,1,client,finished,1,upfront,4008,580,,161,,CA.5.40,finished,finished,DA.4.42,1306,Samsung SM-T285,1,0,
3668,3668,2020-03-09 9:00:21,4.09,3.3,3745,718,1,client,finished,1,upfront,2734,563,,724,,CI.4.22,finished,finished,DA.4.42,534,Samsung SM-A202F,1,0,0
3594,3594,2020-03-08 9:24:12,3.11,3.8,1904,423,1,client,finished,1,upfront,2906,478,,679,,CI.4.19,finished,finished,DA.4.42,901,Samsung SM-A705FN,1,0,-1186
2815,2815,2020-02-29 4:25:22,3.08,3,3084,419,1,client,finished,1,upfront,2929,404,,39,,CA.4.87,finished,finished,DA.4.41,1524,Xiaomi Redmi Note 4,1,0,-350
79,79,2020-02-02 15:13:42,8.84,,8760,1789,1,client,finished,4,upfront_destination_changed,6194,646,client_destination_changed,1499,,CI.4.17,finished,finished,DA.4.37,347,Samsung SM-J710F,1,0,-514
181,181,2020-02-03 17:25:19,2889.1,3500,4019,755,1,client,finished,1,upfront,4833,1055,,1563,,CI.4.17,finished,finished,DA.4.37,1666,TECNO K7,0,0,
165,165,2020-02-03 14:51:06,6271.13,6000,8524,1755,1,client,finished,1,upfront,8041,1693,,1542,,CA.5.42,finished,finished,DA.4.37,824,Itel W5504,0,0,
270,270,2020-02-04 16:46:11,77558.24,69000,46397,6719,1,client,finished,1,upfront,44627,3645,,1688,,CA.5.42,finished,finished,DA.4.37,625,TECNO L8 Lite,0,0,
64,64,2020-02-02 14:02:27,19215.78,17500,14817,2388,1,client,finished,1,upfront,13634,2019,,1489,,CA.5.42,finished,finished,DA.4.35,1868,HMD Global Nokia 2.2,0,0,
684,684,2020-02-08 15:32:12,2.8,3.1,3017,317,1,client,finished,1,upfront,3075,448,,2105,,CA.5.42,finished,finished,DA.4.39,683,HUAWEI PLK-L01,1,0,
963,963,2020-02-11 10:11:20,10.12,8.1,10878,1137,1,client,finished,1,upfront,11245,1081,,2438,,CA.5.43,finished,finished,DA.4.39,1383,Samsung SM-A310F,1,0,-2
1229,1229,2020-02-14 7:09:29,3.99,4.8,3798,667,1,client,finished,1,upfront,4431,876,,2754,,CA.5.42,finished,finished,DA.4.37,1353,Samsung SM-G955F,1,0,-1530
1326,1326,2020-02-14 20:34:03,6000,6000,2524,736,1,client,finished,1,upfront,2236,383,,2844,,CI.4.17,finished,finished,DA.4.37,2121,TECNO MOBILE LIMITED TECNO KA7,0,0,
1562,1562,2020-02-16 17:18:28,6000,6000,1118,318,1,client,finished,1,upfront,1762,319,,3111,,CA.5.43,finished,finished,DA.4.39,516,TECNO K7,0,0,
1754,1754,2020-02-18 21:05:21,10.85,11.9,13817,939,1,client,finished,1,upfront,15162,1134,,3483,,CA.4.75,finished,finished,DA.4.39,1565,Samsung SM-N960F,1,0,-91
2007,2007,2020-02-21 12:34:17,7.78,4.8,12455,1601,1,client,finished,1,upfront,6841,1006,,3647,,CI.4.17,finished,finished,DA.4.39,1338,HUAWEI MAR-LX1A,1,0,-156
1635,1635,2020-02-17 13:01:26,4,4.8,1057,318,1,client,finished,1,upfront,2215,538,,3263,,CI.4.18,finished,finished,DA.4.34,1485,HUAWEI ALE-L21,1,0,
1779,1779,2020-02-19 8:24:38,48925.04,,33712,2271,0,client,finished,1,prediction,11240,1692,,3806,,CA.5.42,finished,finished,DA.4.39,1354,TECNO MOBILE LIMITED TECNO B1p,0,1,
2123,2123,2020-02-22 7:37:30,9455.46,,6362,1217,1,client,finished,1,prediction,7112,1069,,3771,,CA.5.44,finished,finished,DA.4.39,1291,Samsung SM-J610F,0,0,
2485,2485,2020-02-25 16:04:27,5.4,6.9,6429,796,1,client,finished,1,upfront,8883,997,,4229,,CI.4.14,finished,finished,DA.4.41,1073,Samsung SM-J330F,1,0,
2438,2438,2020-02-25 6:59:46,3.07,2.5,2803,673,1,client,finished,1,upfront,2363,450,,4252,,CI.4.19,finished,finished,DA.4.39,1394,Samsung SM-G965F,1,0,-268
2599,2599,2020-02-27 7:03:53,13.21,10.2,18495,1900,1,client,finished,1,upfront,11241,1916,,4383,,CA.5.44,finished,finished,DA.4.41,641,HUAWEI EVA-L19,1,0,
1905,1905,2020-02-20 17:02:56,64777.02,,42421,3298,0,client,finished,1,prediction,7815,1550,,3759,,CI.3.84,finished,finished,DA.4.34,470,Infinix HOT 4 Lite,0,1,
2155,2155,2020-02-22 12:35:45,5.91,6,7087,889,1,client,finished,1,upfront,7080,909,,156,,CA.5.44,finished,finished,DA.4.31,2158,HUAWEI LND-L29,1,0,-18
3379,3379,2020-03-06 15:36:26,5.57,3.8,4883,1121,1,client,finished,1,upfront,3112,695,,354,,CA.5.46,finished,finished,DA.4.42,693,Xiaomi Mi A2 Lite,1,0,-994
3611,3611,2020-03-08 14:21:07,6.89,5.5,8452,1053,1,client,finished,1,upfront,6398,835,,624,,CI.3.91,finished,finished,DA.4.42,344,Samsung SM-A320FL,1,0,-52
3670,3670,2020-03-09 9:46:13,3.7,2.7,4507,854,1,client,finished,1,upfront,2780,601,,723,,CI.4.19,finished,finished,DA.4.39,796,Samsung SM-A202F,1,0,-8
4038,4038,2020-03-12 21:42:01,9809.46,,7005,1091,1,client,finished,1,prediction,6566,1010,,1127,,CA.5.46,finished,finished,DA.4.34,1487,Samsung SM-J320FN,0,0,
3503,3503,2020-03-07 16:21:51,5.78,5.9,7084,837,1,client,finished,1,upfront,7241,852,,534,,CI.4.19,finished,finished,DI.3.36,198,"iPhone9,3",1,0,-736
321,321,2020-02-05 7:56:42,2.38,,1228,758,0,client,finished,1,upfront,6308,788,,1715,,CI.4.17,finished,finished,DA.4.39,1573,Samsung SM-G973F,1,0,-1204
1899,1899,2020-02-20 15:42:05,6.11,6.9,9343,1264,1,client,finished,1,upfront,11095,1384,,3611,,CA.5.44,finished,finished,DA.4.31,1314,Samsung SM-A705FN,1,0,-252
1862,1862,2020-02-20 5:38:48,4.72,4.1,6357,1064,1,client,finished,1,upfront,5436,875,,3477,,CA.5.44,finished,finished,DI.3.34,191,"iPhone9,3",1,0,-51
1980,1980,2020-02-21 8:25:35,5.42,4,6571,775,1,client,finished,1,upfront,3607,686,,3613,,CI.4.17,finished,finished,DA.4.41,1541,HUAWEI MAR-LX1A,1,0,-671
2161,2161,2020-02-22 13:12:27,12587.22,,10953,672,0,client,finished,2,prediction,4208,1020,client_destination_changed,3809,,CI.4.18,finished,finished,DA.4.14,47,TECNO-J8,0,0,
2147,2147,2020-02-22 11:41:38,6.84,5.2,8441,1030,1,client,finished,1,upfront,5723,824,,3790,,CA.5.44,finished,finished,DI.3.35,25,"iPhone10,4",1,0,-225
2368,2368,2020-02-24 9:24:03,9939.48,,6349,1486,1,client,finished,1,prediction,5121,764,,4059,,CA.5.42,finished,finished,DA.4.37,1071,TECNO MOBILE LIMITED TECNO KB8,0,0,
2175,2175,2020-02-22 15:14:06,7.97,5.7,6907,1747,1,client,finished,1,upfront,7166,769,,3986,,CA.5.44,finished,finished,DA.4.39,1583,HUAWEI JSN-L21,1,0,-166
2398,2398,2020-02-24 15:55:29,9056.46,,4451,1937,0,client,finished,1,prediction,5751,772,,4148,,CA.5.44,finished,finished,DA.4.37,859,Samsung SM-G928F,0,1,
2584,2584,2020-02-27 0:49:59,49.13,,86340,4135,0,client,finished,1,upfront,86112,3861,,4406,,CA.5.42,finished,finished,DA.4.31,1126,HUAWEI VNS-L31,1,0,-106
2963,2963,2020-03-01 13:23:17,21948.72,,17816,1329,0,client,finished,1,prediction,6899,1379,,4781,,CA.5.26,finished,finished,DA.4.42,1351,TECNO-J8,0,0,
2750,2750,2020-02-28 18:15:33,4.51,5.1,2072,562,1,client,finished,1,upfront,2807,604,,4577,,CI.4.19,finished,finished,DA.4.39,1044,Samsung SM-J600FN,1,0,-1
2767,2767,2020-02-28 20:34:27,15888.54,,10401,2743,1,client,finished,1,prediction,9858,1430,,4572,,CA.5.44,finished,finished,DA.4.39,971,INFINIX MOBILITY LIMITED Infinix X650B,0,0,
3282,3282,2020-03-05 16:15:21,11297.76,,4922,2929,1,client,finished,1,prediction,8355,1858,,264,,CA.5.46,finished,finished,DA.4.42,1853,TECNO Phantom6-Plus,0,0,
3597,3597,2020-03-08 10:49:13,4.64,3.5,4428,824,1,client,finished,1,upfront,3419,519,,598,,CI.4.19,finished,finished,DA.4.37,1948,Samsung SM-J330F,1,0,
3242,3242,2020-03-05 8:12:59,4.35,4,4783,648,1,client,finished,1,upfront,4416,566,,204,,CA.5.46,finished,finished,DA.4.42,1188,HUAWEI VNS-L21,1,0,-14225
3105,3105,2020-03-03 9:58:44,12650.28,,8125,2091,1,client,finished,1,prediction,3484,479,,155,,CA.5.44,finished,finished,DA.4.42,1630,TECNO MOBILE LIMITED TECNO KB8,0,0,
3915,3915,2020-03-11 17:14:28,9.12,7.3,11262,1144,1,client,finished,1,upfront,7294,1150,,975,,CA.5.19,finished,finished,DA.4.42,1938,Samsung SM-A405FN,1,0,-20
2771,2771,2020-02-28 20:17:59,4.41,3,2922,689,1,client,finished,1,upfront,1638,348,,4567,,CA.5.45,finished,finished,DA.4.39,1523,Samsung SM-G930F,1,0,
2960,2960,2020-03-01 12:24:36,5.9,5.3,8955,1222,1,client,finished,1,upfront,8918,890,,4786,,CA.5.44,finished,finished,DA.4.42,1619,Samsung SM-A505FN,1,0,-2522
3303,3303,2020-03-05 20:45:34,13225.26,,9715,1624,1,client,finished,1,prediction,10875,1439,,286,,CA.5.36,finished,finished,DA.4.42,1739,TECNO MOBILE LIMITED TECNO CF7,0,0,
3293,3293,2020-03-05 17:59:32,6.37,4.9,7447,1813,1,client,finished,1,upfront,7462,940,,274,,CI.4.19,finished,finished,DA.4.42,1536,Samsung SM-G920F,1,0,-1658
2787,2787,2020-02-28 22:52:26,7.57,7.9,7959,603,1,client,finished,1,upfront,8054,716,,630,,CI.4.19,finished,finished,DA.4.39,989,Xiaomi Redmi Note 7,1,0,-172
3093,3093,2020-03-03 6:49:48,6.93,6.5,8430,1073,1,client,finished,1,upfront,8117,959,,8,,CA.5.45,finished,finished,DA.4.42,1993,HUAWEI VTR-L29,1,0,
3483,3483,2020-03-07 12:38:21,6036.8,,3559,4808,0,client,finished,1,prediction,7186,1290,,495,,CA.5.01,finished,finished,DA.4.42,1315,HMD Global Nokia 2.2,0,0,
856,856,2020-02-10 6:23:44,6.25,4.9,5354,1317,1,client,finished,1,upfront,5220,771,,2433,,CA.4.99,finished,finished,DA.4.37,1974,HUAWEI VNS-L21,1,0,
1791,1791,2020-02-19 10:25:52,23809.98,,18365,1873,1,client,finished,1,prediction,13721,1444,,3407,,CA.5.13,finished,finished,DA.4.39,1155,KONKA L570X,0,0,-1130
3584,3584,2020-03-08 5:37:34,3.9,4.8,3993,453,1,client,finished,1,upfront,6013,441,,579,,CA.5.46,finished,finished,DI.3.36,174,"iPhone10,6",1,0,-1
3567,3567,2020-03-08 1:52:26,4.98,5.9,4971,404,1,client,finished,1,upfront,5548,576,,563,,CI.4.19,finished,finished,DA.4.42,426,Xiaomi POCOPHONE F1,1,0,
3699,3699,2020-03-09 14:00:28,6.19,6.1,2764,621,1,client,finished,1,upfront,2501,643,,791,,CI.4.22,finished,finished,DA.4.42,629,Samsung SM-J610FN,1,0,0
2250,2250,2020-02-23 1:25:41,7.18,9.1,10559,813,1,client,finished,1,upfront,13412,1119,,35,,CA.5.44,finished,finished,DA.4.31,1379,Samsung SM-A310F,1,0,-236
3880,3880,2020-03-11 12:47:49,,,18237,5041,1,driver,finished,4,,,,,944,,,finished,finished,DA.4.42,1408,HUAWEI MAR-LX1A,1,0,
3959,3959,2020-03-12 6:45:39,4.05,,3099,436,1,driver,finished,2,upfront_destination_changed,1789,485,driver_destination_changed,1020,,CI.4.19,finished,finished,DA.4.42,324,Samsung SM-J610FN,1,0,-438
4143,4143,2020-03-13 20:48:18,15672.72,,11386,2139,0,client,finished,1,prediction,11386,1505,,1238,,CI.4.23,finished,finished,DA.4.42,1241,TECNO-J8,0,0,
3807,3807,2020-03-10 17:55:50,10127.22,,6418,1554,1,client,finished,1,prediction,6903,1182,,865,,CI.4.23,finished,finished,DA.4.42,1805,Samsung SAMSUNG-SM-J120A,0,0,0
348,348,2020-02-05 13:36:26,6000,6000,2973,606,1,client,finished,1,upfront,3033,551,,1369,,CA.5.36,finished,finished,DA.4.14,71,TECNO MOBILE LIMITED TECNO LB6,0,0,
2164,2164,2020-02-22 14:27:28,16428.96,,8374,4034,0,client,finished,1,prediction,6548,1062,,3822,,CA.5.44,finished,finished,DA.4.37,1095,Samsung SM-G925F,0,0,
2638,2638,2020-02-27 17:19:48,14988.2,,21048,5056,0,client,finished,2,prediction,10008,1711,client_destination_changed,4468,,CA.5.13,finished,finished,DA.4.41,265,TECNO F3,0,1,
2645,2645,2020-02-27 16:36:43,3.25,4.6,1999,308,1,client,finished,1,upfront,2480,717,,4452,,CI.4.19,finished,finished,DA.4.39,839,Xiaomi Redmi 8A,1,0,-288
2904,2904,2020-02-29 22:42:41,13.24,8.9,10179,1319,1,client,finished,1,upfront,6847,786,,4703,,CA.5.45,finished,finished,DA.4.39,878,Samsung SM-A405FN,1,0,-370
3268,3268,2020-03-05 15:50:23,27078.48,,12121,8002,0,client,finished,1,prediction,12121,2062,,256,,CI.4.21,finished,finished,DA.4.42,859,Samsung SM-G928F,0,0,
3412,3412,2020-03-06 20:42:32,3.99,4.1,4437,560,1,client,finished,1,upfront,4669,568,,447,,CI.4.19,finished,finished,DA.4.42,1895,Samsung SM-A105FN,1,0,-102
3386,3386,2020-03-06 16:48:38,7.33,7.6,9302,1084,1,client,finished,1,upfront,8923,1266,,370,,CI.4.19,finished,finished,DA.4.42,1592,Samsung SM-J510FN,1,0,-1374
3514,3514,2020-03-07 18:02:50,5.27,3.8,6609,711,1,client,finished,1,upfront,4019,571,,518,,CA.5.46,finished,finished,DA.4.37,532,HUAWEI VNS-L21,1,0,-394
3693,3693,2020-03-09 13:53:13,46086.46,,29924,3935,0,client,finished,1,prediction,4383,945,,726,,CA.5.46,finished,finished,DA.4.42,65,TECNO-J8,0,1,
1721,1721,2020-02-18 15:18:59,13638,,2120,5580,0,client,finished,1,prediction,9527,1298,,3349,,CA.5.43,finished,finished,DA.4.39,2099,HMD Global Nokia 2.2,0,0,
3759,3759,2020-03-10 8:18:25,8.69,6,12584,1080,1,client,finished,1,upfront,6529,1025,,852,,CI.4.22,finished,finished,DA.4.42,2070,Samsung SM-J415FN,1,0,-40
4126,4125,2020-03-13 16:35:51,5459.1,,8319,1259,1,client,finished,1,prediction,8398,1497,,1307,,CA.5.32,finished,finished,DA.4.42,306,TECNO F3,0,0,
4061,4061,2020-03-13 5:57:14,13758.48,,10741,1414,0,client,finished,1,prediction,5535,1022,,1276,,CA.5.44,finished,finished,DA.4.12,18,Samsung SM-G6100,0,0,
2305,2305,2020-02-23 14:33:14,36062.48,,23445,4114,1,client,finished,1,prediction,12206,1800,,3963,,CA.5.43,finished,finished,DA.4.39,1359,Samsung SM-G935F,0,0,
1883,1883,2020-02-20 12:34:34,10769.46,,6606,1811,1,client,finished,1,prediction,6264,1023,,3997,,CI.4.17,finished,finished,DA.4.39,844,LAVA iris41,0,0,
2851,2851,2020-02-29 12:26:42,48292.74,,33423,2084,1,client,finished,1,prediction,36672,2317,,4641,,CA.4.62,finished,finished,DA.4.39,1149,TECNO MOBILE LIMITED TECNO KB7j,0,0,
2866,2866,2020-02-29 15:17:50,7.59,7.8,10662,959,1,client,finished,1,upfront,10730,1041,,4769,,CI.4.19,finished,finished,DA.4.39,500,Samsung SM-J530F,1,0,-1
2234,2234,2020-02-22 23:54:18,11150.04,,8709,988,0,client,finished,1,prediction,5173,847,,3888,,CA.5.36,finished,finished,DA.4.41,1703,INFINIX MOBILITY LIMITED Infinix X650B,0,0,
2865,2865,2020-02-29 15:09:29,3.53,3.6,3009,619,1,client,finished,1,upfront,3001,651,,12,,CI.4.19,finished,finished,DA.4.39,1254,Samsung SM-A310F,1,0,-1420
2789,2789,2020-02-28 22:58:02,4.16,4,2728,528,1,client,finished,1,upfront,2945,449,,4582,,CI.4.19,finished,finished,DA.4.34,1830,Samsung SM-J600FN,1,0,
3164,3164,2020-03-04 6:37:35,4.29,3.2,6423,803,1,client,finished,1,upfront,4011,659,,102,,CI.4.19,finished,finished,DA.4.31,369,Samsung SM-A520F,1,0,-1006
3131,3131,2020-03-03 16:27:43,6.55,4.4,6238,1285,1,client,finished,1,upfront,4114,789,,167,,CI.4.19,finished,finished,DI.3.32,177,"iPhone8,1",1,0,-11
3053,3053,2020-03-02 15:49:03,22632.22,,16031,3264,1,client,finished,1,prediction,7794,1440,,4901,,CI.4.19,finished,finished,DA.4.19,536,TECNO MOBILE LIMITED TECNO CC6,0,0,
3112,3112,2020-03-03 13:41:46,22104.46,,10942,4772,0,client,finished,1,prediction,16925,1636,,65,,CA.5.23,finished,finished,DA.4.39,460,Foxconn TG-L800S,0,0,
3482,3482,2020-03-07 11:30:26,8273.3,,11841,2524,1,client,finished,1,prediction,10802,1999,,481,,CI.4.19,finished,finished,DA.4.34,997,TECNO F3,0,0,
1133,1133,2020-02-13 8:27:59,11.63,11,16411,1865,1,client,finished,1,upfront,14576,1868,,2689,,CI.4.17,finished,finished,DA.4.39,894,HUAWEI POT-LX1,1,0,1
3907,3907,2020-03-11 16:35:07,4.25,4.7,1539,315,1,client,finished,1,upfront,2215,448,,964,,CI.4.17,finished,finished,DA.4.39,384,Samsung SM-G903F,1,0,-72
4032,4032,2020-03-12 20:13:10,11870.52,,8281,1592,1,client,finished,1,prediction,7561,1034,,1147,,CA.5.21,finished,finished,DA.4.38,1843,HMD Global Nokia 2.2,0,0,
3989,3989,2020-03-12 13:32:05,6585.72,,4194,717,1,client,finished,1,prediction,4336,756,,1071,,CA.5.45,finished,finished,DA.4.37,328,INFINIX MOBILITY LIMITED Infinix X606B,0,0,
3687,3687,2020-03-09 12:49:25,6000,,267,623,0,client,finished,1,prediction,49495,3294,,740,,CA.5.46,finished,finished,DA.4.34,1210,TECNO MOBILE LIMITED TECNO B1p,0,0,-1222
3558,3558,2020-03-08 0:09:32,2.5,2.5,1220,185,1,client,finished,1,upfront,1180,153,,1313,,CI.4.19,finished,finished,DA.4.37,1936,Asus ASUS_A002,1,0,-1000
1621,1621,2020-02-17 11:49:47,18060.54,18000,14055,2131,1,client,finished,1,upfront,14766,1814,,1340,,CI.4.19,finished,finished,DA.4.39,1722,TECNO AX8,0,1,
2712,2712,2020-02-28 12:33:19,55616.22,,38790,1392,0,client,finished,1,prediction,7231,1221,,695,,CA.5.40,finished,finished,DA.4.42,967,HMD Global Nokia 1,0,0,
3437,3437,2020-03-07 0:11:11,8.19,7.2,12020,975,1,driver,finished,3,upfront,9908,910,,424,,CI.4.19,finished,finished,DI.3.38,224,"iPhone9,3",1,0,
2037,2037,2020-02-21 15:46:09,8.7,6.4,3875,1239,1,client,finished,1,upfront,3350,752,,3722,,CI.4.18,finished,finished,DA.4.39,626,Xiaomi Redmi Note 6 Pro,1,0,-260
2834,2834,2020-02-29 9:10:47,13436.22,,8962,2112,0,client,finished,1,prediction,8904,1399,,4723,,CA.5.36,finished,finished,DA.4.37,1514,TECNO MOBILE LIMITED TECNO B1p,0,0,
2987,2987,2020-03-01 17:59:24,16706.52,,12040,2384,1,client,finished,1,prediction,11903,1726,,4816,,CA.5.21,finished,finished,DA.4.39,1809,Samsung SM-A710F,0,0,
3229,3229,2020-03-05 5:05:15,7.42,7,10121,987,1,driver,finished,2,upfront,9177,991,,189,,CI.4.19,finished,finished,DA.4.42,972,Samsung SM-G973F,1,0,-40
3395,3395,2020-03-06 19:10:44,13529.22,,8548,2364,1,client,finished,1,prediction,10005,1611,,465,,CI.4.11,finished,finished,DA.4.41,1166,Itel S12,0,0,
2993,2993,2020-03-01 19:43:59,4.35,4.4,4389,427,1,client,finished,1,upfront,4364,455,,820,,CI.4.19,finished,finished,DA.4.41,1410,Samsung SM-A105FN,1,0,0
3883,3883,2020-03-11 12:15:37,6000,,3293,679,1,client,finished,1,prediction,3535,528,,943,,CA.5.45,finished,finished,DA.4.39,296,TECNO Phantom6,0,0,
3635,3635,2020-03-08 20:07:39,6000,,1028,147,1,client,finished,1,prediction,2548,485,,652,,CA.5.44,finished,finished,DA.4.39,1963,HMD Global TA-1032,0,0,
2049,2049,2020-02-21 17:21:38,15001.98,,9502,2701,1,client,finished,2,prediction,9454,1908,client_destination_changed,4040,,CI.4.18,finished,finished,DA.4.39,1820,Infinix X572,0,0,
3691,3691,2020-03-09 12:44:10,11.19,7.4,11475,1467,1,client,finished,1,upfront,9918,1026,,714,,CI.4.19,finished,finished,DA.4.37,1687,HMD Global TA-1032,1,0,
4084,4084,2020-03-13 11:15:59,7.33,6.1,9938,977,1,client,finished,1,upfront,7673,880,,1164,,CA.5.47,finished,finished,DA.4.42,1000,Xiaomi Redmi Note 7,1,0,-40
3347,3347,2020-03-06 10:31:08,9438.96,,6249,1262,1,client,finished,1,prediction,5921,797,,322,,CA.5.17,finished,finished,DA.4.42,1647,TECNO L8 Lite,0,0,
3645,3645,2020-03-08 22:35:59,6000,,423,671,1,client,finished,1,prediction,1957,325,,678,,CA.5.01,finished,finished,DA.4.42,1352,TECNO WX3,0,0,
3994,3994,2020-03-12 14:54:52,17072.04,,11440,2878,0,client,finished,1,prediction,11440,1583,,1077,,CA.5.47,finished,finished,DA.4.41,782,HMD Global TA-1021,0,0,
14,14,2020-02-02 2:56:28,12341.46,7500,8207,1883,1,client,finished,1,upfront,4946,781,,1530,,CA.5.32,finished,finished,DA.4.16,1963,HMD Global TA-1032,0,0,
326,326,2020-02-05 9:29:43,2.59,3,3673,382,1,client,finished,1,upfront,4286,510,,1724,,CA.5.42,finished,finished,DA.4.37,1107,HUAWEI AMN-LX9,1,0,0
454,454,2020-02-06 18:23:54,31195.98,16000,20421,2569,0,client,finished,1,upfront,10591,1939,,1907,,CA.5.13,finished,finished,DA.4.35,48,INFINIX MOBILITY LIMITED Infinix X606,0,0,
471,471,2020-02-06 21:56:19,24.07,23.9,52387,2874,1,client,finished,1,upfront,52197,2783,,1932,,CA.5.42,finished,finished,DA.4.37,1747,Samsung SM-J320FN,1,0,-160
301,301,2020-02-04 22:30:09,6000,11000,101,35,1,client,finished,1,upfront,8792,952,,1706,,CA.5.40,finished,finished,DA.4.34,689,TECNO MOBILE LIMITED TECNO LC6a,0,0,
890,890,2020-02-10 12:48:32,30789.54,23000,20548,3769,1,client,finished,1,upfront,17419,2156,,2348,,CA.5.43,finished,finished,DA.4.39,1145,TECNO MOBILE LIMITED TECNO F3,0,0,
357,357,2020-02-05 14:45:36,3.56,3.5,3656,517,1,client,finished,1,upfront,3571,513,,1758,,CI.4.17,finished,finished,DA.4.37,1597,Samsung SM-A520F,1,0,-2297
1036,1036,2020-02-12 5:21:22,14.6,11.8,21203,2011,1,client,finished,1,upfront,17159,1558,,2526,,CI.4.17,finished,finished,DA.4.39,876,HUAWEI CAN-L11,1,0,
1113,1113,2020-02-13 0:02:49,4.05,4,6119,722,1,client,finished,1,upfront,6407,650,,2624,,CI.4.17,finished,finished,DA.4.37,1341,Samsung SM-G965F,1,0,-754
1539,1539,2020-02-16 11:44:00,47837.26,26500,31599,3439,0,client,finished,1,upfront,19158,2560,,3149,,CA.5.43,finished,finished,DA.4.37,2106,Samsung SM-G920F,0,1,
1904,1904,2020-02-20 16:38:34,13600.5,,9540,1917,1,client,finished,1,prediction,11018,1914,,3563,,CA.5.40,finished,finished,DA.4.31,605,TECNO K7,0,0,
2001,2001,2020-02-21 12:28:02,20073.54,,15090,2689,0,client,finished,1,prediction,14060,1983,,3663,,CA.5.04,finished,finished,DA.4.39,476,TECNO MOBILE LIMITED TECNO B1p,0,0,
